track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_min
3JmyDWiGoQ37jZlU7tU9Pu,Faded,John De Sohn,54,7hbJvHvSUMfXoALTNkNd7z,Made For You,2019-11-29,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.561,0.859,4,-7.556,Major,0.0515,0.0145,9.33e-4,0.065,0.554,150.03,158453,2.6408833333333335
0XbdhHYvrfmUeMd6NaCfmN,Hang Glide,Anomalie,38,5q1Z7lu9fC7uGg59klaQxS,Hang Glide,2017-12-08,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.706,0.316,6,-8.127,Minor,0.0602,0.497,0.617,0.189,0.459,78.965,234066,3.9011
6RKLBRaj995vx8kf6CCLr5,Flight Level,D3FAI,24,3BxX3M3v9ZfesCuR8MUpIi,Revealed Recordings presents ADE Sampler 2019,2019-10-11,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.571,0.97,7,-3.37,Major,0.0648,6.79e-5,0.63,0.378,0.149,127.988,185630,3.0938333333333334
7oaBMbnuCEpraQhQIz68mE,Immigrato,Checco Zalone,56,1jaSInY4uSyT5eEFzX9B1k,Immigrato,2019-12-06,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.641,0.751,10,-4.516,Minor,0.0373,0.169,0,0.114,0.692,119.688,180294,3.0049
3uXHSf9sSIpOJWuC1H8DiU,Talk - Disclosure VIP,Khalid,60,3zKB8eOzx6nPOnKUf0A4CS,Talk (Disclosure VIP),2019-03-27,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.775,0.867,4,-7.388,Minor,0.204,0.0158,0.0117,0.0355,0.565,128.956,273229,4.553816666666667
6dm3aVYUAfZtdFeLAG6R9F,Eternal Dreams,Ghostofblu,0,0UWNNxpayfr2RnxtjmGdug,608,2017-12-14,< DARK TRAP >,19WuHd4MxWLzE1fpMmw4S4,rap,gangster rap,0.563,0.68,0,-5.953,Major,0.39,0.236,3.28e-5,0.122,0.0396,180.218,110000,1.8333333333333333
6fl9npjIxV6oEFrWqJ6tnp,Anarchy In The UK,Sex Pistols,0,5lvREzi7vuWznW2PWlu7qv,Kiss This,1992,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.362,0.933,0,-9.68,Major,0.0885,0.244,2.42e-5,0.422,0.198,134.201,212093,3.534883333333333
0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,ZAYN,65,6BUAjgcgWhtTgRXVqCwF4u,PILLOWTALK,2016-08-22,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.588,0.702,11,-4.271,Major,0.0496,0.104,0,0.089,0.429,124.909,203686,3.3947666666666665
7cdqv6XfTVx1vhMT8Py3Yg,Thing Called Love,Kevin Ross,57,6UKVJcIbw10lI2v8ESUiqk,Thing Called Love,2019-09-27,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.674,0.415,9,-7.403,Minor,0.0709,0.3,0,0.0981,0.632,73.965,197463,3.29105
51zC0cKP0zSmXgj4kgfbl0,"thank u, next",Adam Neely,38,3Y1J65yjaAkqmV52TogmnL,"thank u, next",2019-04-15,Neo-Soul Guitar,0aS9YCNTNrDiMNa9tT49RG,r&b,neo soul,0.566,0.487,6,-7.034,Major,0.0452,0.447,0,0.0969,0.414,98.025,193447,3.2241166666666667
0npVGsE6RMRt8nBdDKaDCh,Don't Stop the Devil,Dead Posey,53,65dI4heGJWabVL3DvGIHuF,Freak Show EP,2018-08-14,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.509,0.825,9,-3.627,Major,0.0525,0.0022,2.67e-4,0.0961,0.653,102.999,189131,3.1521833333333333
3WrOAryvCUOVsm8P8O2DoE,Perfect Way,Scritti Politti,0,19aNtdJs4pkuYDWYDEAGUf,Cupid & Psyche 85,1985,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.66,0.836,6,-12.324,Major,0.0468,0.0438,0.0991,0.428,0.898,104.588,273240,4.554
1bvuXEOLC95IYvkAtwqREi,It Ends Tonight - Acoustic Version,The All-American Rejects,23,6I4eNKIZ4KggDRljEyB7t0,MTV Presents Laguna Beach - Summer Can Last Forever,2006-01-01,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.403,0.442,0,-4.523,Major,0.0296,0.0573,0,0.124,0.208,175.828,243427,4.0571166666666665
0TXDJf4CYjDJ06TmNa2JFo,Middlefingers,Tom & Jame,34,4dDwTmOTtVa291KwDN9TOQ,Middlefingers,2018-09-14,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.675,0.837,8,-2.905,Major,0.0456,0.211,0,0.152,0.721,141.986,196500,3.275
4FdDorlbJTVHcH3djLbIfn,Ode To Billie Joe,Bobbie Gentry,54,05I1EsreLq47JU8pypj7TR,Ode To Billie Joe,1967-08-21,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.637,0.189,7,-10.726,Major,0.0471,0.721,0,0.0939,0.695,120.142,255002,4.2500333333333336
5WyuRWUcOOhAic0tj9Pl28,Satellite of Love,Lou Reed,61,5SqbMEyAt8332ISGiLX0St,Transformer,1972-12-01,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.458,0.502,5,-10.186,Major,0.0294,0.442,5.51e-6,0.299,0.571,121.861,221120,3.6853333333333333
6Yy9Kw5fmv5mrniagxVagb,By My Side,Orrin,29,1wMv6Eh7IYWgO7BWmJiWJW,Orrin,2019-05-16,RADIO POP CHARTS,6Hbd65HmEAxTJ3cHZNUz2h,latin,latin pop,0.483,0.366,4,-9.624,Minor,0.0565,0.141,0,0.144,0.0381,135.028,250000,4.166666666666667
0uJyE3M3ecGZgzltsQKs3a,A Design for Life - Remastered,Manic Street Preachers,56,3jvKfPU4A2j7tVOFkhcEi2,Everything Must Go 10th Anniversary Edition,1996-05-20,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.184,0.841,0,-4.723,Major,0.0468,8.27e-4,4.34e-5,0.0422,0.348,88.225,257640,4.294
5G3HClgDw2gUy1n690Seq5,Habibi (Ya Nour El Ein) - Recorded at Spotify Studios Stockholm,Imenella,55,4AVA86lcgunlh9RrmoW0bP,Spotify Singles,2019-11-29,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.679,0.787,5,-5.669,Minor,0.0863,0.125,0,0.116,0.598,100.012,213600,3.56
2NtGEBPfxhl9SmIzZ7QEAg,Cool Like Me,Fryars,0,7DclhPDrUqNr77DCB4pyJq,Cool Like Me,2014-07-21,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.649,0.835,9,-6.545,Minor,0.066,0.0116,0.00989,0.0865,0.298,121.019,218525,3.6420833333333333
1h4LSPG9N4t2Ct6frvnNQN,Kilometer (Aeroplane 'Italo 84' Remix),Sébastien Tellier,32,4OK6qI4SCsRwCpSI0V5KZu,Sexuality Remix,2010-04-09,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.675,0.889,0,-3.949,Major,0.0338,0.0286,0.411,0.0496,0.65,115.013,340947,5.68245
49HB6swcoMMkNYmsa3wltv,Entre Palmeras,La Garfield,41,3c27QB1GIgIU8rEzZXQ4bt,Todo Lo Rico,2018-08-10,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,0.853,0.556,7,-5.717,Major,0.0632,0.124,0.00131,0.0896,0.878,132.014,258229,4.303816666666667
2FAzrLMsNAGnRwveEyb3BF,Guay!,Paula Romina,30,0abBK6kKtzzwrJpSYbYGBs,Guay!,2019-10-11,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,0.536,0.673,10,-5.457,Minor,0.184,0.0887,0.0124,0.427,0.697,185.922,163940,2.7323333333333335
3qBHrfOyCLOs3Oe2a9BN9H,Speedboat,Payy,17,4v99ldas2dZdTXdTqXaQlD,Zero,2018-01-26,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.624,0.474,9,-11.396,Major,0.384,0.156,1.25e-5,0.0808,0.482,129.309,138261,2.30435
6DrKAWEg6SURfkuOSc9cCe,Keeps Me High,Ez Quew,43,0YCIF9bNVdGfEfZ7tHCcwF,Keeps Me High,2019-12-06,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.695,0.781,7,-4.688,Minor,0.0627,0.291,8.86e-6,0.382,0.45,120.019,167537,2.7922833333333332
75R1jcwcAdBfYMf2hCoSs9,Sally,Prigida,23,5FE0XmN36YPXWEqfbKCzNX,Sally,2019-09-27,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.631,0.661,3,-8.39,Minor,0.0534,0.666,0.801,0.11,0.0393,170.012,175059,2.91765
5pjHE9nvzhRZKsIK2yMzhj,Face to Face,Booka Shade,14,5NA6vPmCoqkIFQIOHzXuHt,Dissonanza - EP,2018-08-10,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.801,0.857,11,-8.288,Major,0.0457,4.39e-4,0.845,0.046,0.332,126.01,415334,6.922233333333334
1PXpZXOGJMtx1u4F9t0xQy,Somethin Out of Nothin' (feat. Saara Maria),Joomanji,45,2QDH2m1uJk9A2BVcl1I8K3,Manj,2013-02-01,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.682,0.378,6,-11.524,Minor,0.235,0.606,0.0322,0.11,0.598,91.403,183427,3.0571166666666665
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B.,76,7drYNu2imHk188vP81icR3,Lost Boy,2015-08-21,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.71,0.0565,7,-15.099,Major,0.0534,0.965,0,0.0889,0.348,123.994,275280,4.588
0U0l6YXTLm8QtMD8fd208t,Sticky Leaves,Linying,0,5I8Lxox5YBNGuvLmchWfdl,Paris 12,2016-09-30,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.43,0.537,0,-12.202,Major,0.0948,0.928,0.0646,0.084,0.113,76.191,232000,3.8666666666666667
0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,75,7lZs5r4oQV2nutddffLrg0,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.541,0.485,8,-6.85,Major,0.031,0.558,0,0.12,0.369,136.956,223840,3.7306666666666666
5TTKwmlIUZq4PNnpZeF6bf,Como la Manigua,Yuri Buenaventura,38,0JTMM2LhFmBVYOHU323VaL,Manigua,2018-11-30,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.648,0.452,7,-8.653,Major,0.0476,0.688,9.16e-6,0.328,0.507,87.593,289033,4.817216666666667
7aGqzztb8FoK1wI27EUtGP,Lick It Up,KISS,1,018E4Cu0mlyMNR1IZcYMx6,Lick It Up (Remastered Version),1983-09-18,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.686,0.765,2,-5.998,Major,0.0513,0.18,1.25e-5,0.246,0.582,120.26,236640,3.944
1zSvtJuLilEf5923MMNQoH,Nothing Like You,SØNIN,34,1sfosnnftMsaiskLDVFLB6,Anjunadeep 10 Sampler: Part 1,2019-03-01,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.603,0.785,0,-6.41,Minor,0.0315,1.01e-4,0.0339,0.371,0.178,122.015,290656,4.844266666666667
2IJzqbcbQZjcca53yGkX7t,Every Rose Has Its Thorn - Remastered 2003,Poison,52,2Zh4BoER5zWtKT3fwWf1uv,Poison Love Songs,2006-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.534,0.635,6,-5.562,Major,0.0312,0.156,1.7e-5,0.378,0.303,140.203,260160,4.336
7ga3miIC9Hew9g4M3BsL4Y,Money Can't Buy Love,The Lebron Brothers Orchestra,0,5Dm8YsdZkSWvfRI4iSa7XB,The Brooklyn Bums (Fania Original Remastered),2010-09-07,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.475,0.469,2,-8.122,Minor,0.0378,0.244,3.28e-6,0.384,0.661,126.804,120680,2.0113333333333334
3x5IHbEDkbwIYcge3iWazt,"Trapstorno (feat. Natan El Profeta, Rubinsky Rbk & Philipe)",Redimi2,54,2N8AkvMsmquoA1PImPfS7e,"Trapstorno (feat. Natan El Profeta, Rubinsky RBK & Philipe)",2018-03-16,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.758,0.826,1,-5.569,Major,0.245,0.0794,0,0.0901,0.188,145.041,356027,5.933783333333333
0RBOI2ouh8uvSlIZllXCsj,Savana,EMADUS,40,1RSRfR5vaOvymPpvFl3nt5,Savana,2019-11-22,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.567,0.976,11,-5.408,Major,0.0492,0.00143,0.881,0.359,0.173,140.039,200587,3.3431166666666665
4E35NIHOYy1kV01EFr04B0,Miss Me,Cadence Floria,40,6GqHJ7bnqGCDbaeRElXMpa,Miss Me,2019-12-01,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.63,0.37,1,-16.921,Minor,0.0642,0.721,0.722,0.203,0.158,130.045,212481,3.54135
3OfofodOTLTtJzVXXkgNW5,I Won’t Complain,Benjamin Clementine,48,0kmS5PSTDOgA1riwnqbueC,At Least For Now (Deluxe),2016-04-08,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.455,0.396,10,-6.676,Major,0.0312,0.879,1.94e-4,0.106,0.289,125.434,280680,4.678
3hGzVKubZBIx0na8FYRBVY,Nandoo,Sam Shure,38,3srYsk3JYw7i3aOzM6eUX8,Nandoo,2018-06-08,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.75,0.477,6,-11.04,Major,0.0513,0.0583,0.878,0.109,0.306,120.002,476789,7.946483333333333
3cen7DS8IWL3XADfzggKma,Fashion Girl,Jadiel,57,22mhvH6txsEwWBWJMxl8It,Lo Mejor De Mi,2013-10-31,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.77,0.63,9,-13.213,Minor,0.0516,0.00965,3.46e-4,0.261,0.5,100.004,239049,3.98415
3eA3GaCrWwdz6x4QHI9Kj1,Impala,LaMorris Williams,30,0dy30EJmALzxeBq1GgI1Gq,Sexy Soul Songs,2011-02-08,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.754,0.603,5,-6.973,Major,0.0707,0.21,0,0.0769,0.549,134.047,277293,4.62155
6laytN8QTrImYMil9yMySN,Kicking and Collecting,Carptree,13,6ZiUPt2CeHM5mkHPVAjftU,Nymf,2010-09-24,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.431,0.466,2,-10.035,Minor,0.0343,0.0767,0.0356,0.34,0.243,148.177,425333,7.088883333333333
5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,72,698AdfGuOthKXXvvHla9bf,Replay,2009-08-11,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.706,0.751,9,-6.323,Major,0.0708,0.173,0,0.168,0.195,91.031,182307,3.03845
6KXr7yY6zDuNCwXfhY2HvQ,Black Crow - Acoustic,Louis Baker,42,6vBWHqtl4ANjnlLoNIOq7C,Black Crow (Acoustic),2018-08-24,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.761,0.153,7,-10.906,Minor,0.0405,0.893,0,0.116,0.332,112.783,194444,3.2407333333333335
69btiejQOmpHxMEGuoQuQZ,Chinchetas en el aire,Los Delinquentes,39,1397WYVgrsmNBAhwSzGtGg,Recuerdos Garrapateros de la Flama y el Carril,2006-07-10,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.313,0.643,6,-8.285,Minor,0.0366,0.12,0,0.18,0.693,165.723,262000,4.366666666666666
1UZxI3ng9Dk1HndwvahyxQ,Only Everything,Quinn Lewis,49,0ZpUiZyACO69rPkGtWZsnP,Only Everything,2019-04-26,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.521,0.566,2,-7.648,Major,0.0454,0.212,0,0.109,0.387,87.753,172163,2.8693833333333334
4cFykOhUKQ5dnwLYf59s00,Disciples,Stee Downes,0,6Pxaila5LZFj9LZqiffoa0,All In A Day,2008-10-20,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.678,0.782,0,-7.416,Minor,0.115,0.117,0,0.242,0.865,116.039,250480,4.174666666666667
4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remastered,Led Zeppelin,65,7gS8ozSkvPW3VBPLnXOZ7S,Houses Of The Holy (Deluxe Edition),1973-03-28,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.525,0.929,9,-8.56,Minor,0.0784,0.262,2.9e-5,0.0754,0.556,163.503,262748,4.379133333333334
7rJQiXkPp3sqKV41oK08e1,Too Delirious,Oscar Barila,0,3qE8F06lAIHmKpkFvij88Q,"Organic Sessions, Vol. 2",2013-04-04,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.729,0.953,8,-8.603,Major,0.0554,0.00334,0.89,0.0682,0.15,124.003,437419,7.2903166666666666
6DWieHiQjeX4k3OtDDuSxg,Dancin - Radio Edit,Ali Payami,0,7bpjlRVilDunh4PruSWS4T,Club Anthems 2009,2009-08-24,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.713,0.866,0,-5.423,Major,0.111,0.0179,2.07e-5,0.0978,0.735,122.02,197213,3.2868833333333334
0WEv09ugUmm35vJ8mGDepn,Hoy,Morbo,29,3TALgDWfFnlYTvqYkOwJhh,Morbo,2001-01-01,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.611,0.922,1,-7.629,Minor,0.0479,0.0421,0.802,0.103,0.753,138.078,248093,4.134883333333334
3r1nwFFe5Vk7y5eYvmh2Kh,Ghost,Badflower,3,6Bthd1sqnKm77fogRdGgxa,Ghost,2018-06-08,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.505,0.848,11,-5.173,Minor,0.0575,0.0106,0,0.18,0.282,140.055,259428,4.3238
4qTzlVKdemz4egoePc5GsV,Monte Carlo,Jimilian,59,4Rjo97GhEbSom1pqAonptn,Monte Carlo,2019-10-11,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.79,0.799,6,-5.275,Major,0.15,0.123,0,0.0575,0.794,100.023,146400,2.44
2L3Is8ZtUJ48PIUJVO7Gvv,Money on Your Mind,Lucian,46,4QNDvCyHma9aUlMwfZFufX,Money on Your Mind,2019-06-26,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.793,0.441,0,-8.718,Major,0.124,0.455,0.213,0.101,0.461,144.496,103059,1.71765
5o8h9JDwdkyxA7AabSz2FU,Cimarron,William Vivanco,0,6Bwrhphny54Vv3DPS3z5tp,Lo Tengo To Pensao,2014-04-14,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.788,0.522,1,-11.451,Minor,0.166,0.102,1.96e-4,0.0985,0.6,164.306,194117,3.2352833333333333
4SIikVOaIenF6XQyedYBU9,Запретный плод,CVPELLV,26,1yk57D93jEUj7as6AyDh7Z,"Phonogram, Pt. 2",2016-07-22,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.59,0.629,4,-6.872,Minor,0.318,0.281,0,0.127,0.206,82.318,187099,3.118316666666667
5hJ1YFy36GgOrxCqZsGiQo,New Sunrise - NuDisco Edit,B-MEN,36,3dZgCcFPtZBJmmoQ3apFs4,New Sunrise,2019-10-25,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.619,0.896,11,-8.908,Minor,0.0423,0.00946,0.786,0.11,0.458,125.989,420952,7.015866666666667
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,Bad Bunny,79,7CjJb2mikwAWA1V6kewFBF,X 100PRE,2018-12-23,Reggaeton 2020 😍 🔥,03sDEv7FN58Mb9CJOs1Tgn,latin,reggaeton,0.826,0.449,5,-8.33,Minor,0.0674,0.556,1.85e-5,0.273,0.337,128.028,236216,3.936933333333333
25p4sb84FOZduVbpGRsh9v,Hey Hey - Gianni Kosta Remix,BYNON,24,1KKQP8Hmp1VloV7Be6jrzd,Hey Hey (Gianni Kosta Remix),2015-10-23,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.756,0.567,11,-8.244,Minor,0.0487,0.00173,0.0855,0.069,0.626,121.999,245501,4.091683333333333
6orfSH8KcGkjSGCDHmyndP,Offbeat Swag - Maroy's Deep Drums Remix,Bryan Dalton,4,6E4YOSluMa5u73W8gC0Oed,Offbeat Swag,2014-03-27,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.797,0.881,11,-4.799,Minor,0.181,0.00506,0.392,0.189,0.352,126.005,358100,5.968333333333334
6GunRGvhXUyvREwRnnKbDC,Last Dance,Covenant,0,0UHnC3KThaYwuDoDh4HRzB,Last Dance,2013-06-07,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.611,0.988,10,-3.971,Major,0.102,0.00254,0.784,0.222,0.269,136.015,378120,6.302
0XHWClSz0v6RIaRSGqJH3X,Smoke on the Water,Deep Purple,52,2jm9Vixt3Nn2oE4VtOVUD8,Deepest Purple: The Very Best of Deep Purple,1980,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.616,0.612,0,-11.084,Major,0.0275,0.169,0.434,0.101,0.897,114.558,337613,5.626883333333334
5JjRW0BF47MQF9Z4szcQ03,Contigo Despertar,Jabex,38,0O85MOsTIdCsTP3LxLW6zg,Contigo Despertar,2020-01-10,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.601,0.531,5,-6.493,Major,0.296,0.0623,0,0.0904,0.6,90.045,208068,3.4678
0MVX5xKgWP77Qtvs72gKSG,TRN IT UP,Matt Watkins,23,5FgxkRiCjfBo9VWXYD1Yy0,Miami Festival EP 2018 (Presented by Revealed Recordings),2018-03-16,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.534,0.921,10,-2.621,Minor,0.182,0.00145,7.19e-4,0.216,0.321,115.102,155625,2.59375
311VVjCigMAhxSb47qMMjv,My Religion,Wilderlife,25,72znmDYhK5nImobjQJzFNt,My Religion,2019-08-23,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.435,0.726,2,-6.255,Major,0.0361,4.65e-4,0.00832,0.174,0.389,148.016,179187,2.98645
0HBSsQSsYYDDVf7vGvUeGu,Great Jehovah,Soul (Mo Henderson's Group),3,3icoAAVGNhGt188pwJCcFu,Praise Life: Beyond 1.0,2006-01-01,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.722,0.758,2,-2.688,Major,0.0443,0.338,0,0.0956,0.658,97.033,238053,3.96755
4zIZhqEa7CZh7fp4uNGouq,Yŭ - Pt. 2,Catching Flies,37,2V58SpWc3utvhzTinuqQUA,Yŭ (Pt. 2),2019-11-27,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.537,0.501,2,-11.777,Minor,0.222,0.148,3.68e-6,0.115,0.412,83.796,211875,3.53125
2mbvrGn1yJJdImnRPljeJ3,Is She,Tori Templet,45,0yO4sGKERs9bvB70HrBXWq,Is She,2020-01-03,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.723,0.372,9,-14.808,Minor,0.215,0.268,1.25e-5,0.107,0.387,77.99,190772,3.1795333333333335
5o3pP3SWueoHRCytmwaL52,caronte,Alba Reche,50,5m9csUiQbZ0OSSnVgbeCrQ,caronte,2019-10-17,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.553,0.209,7,-10.995,Minor,0.0319,0.814,0,0.113,0.248,119.592,189758,3.1626333333333334
7DqLoORz720BmBmXJazucJ,Go Home,Sovieti,0,4NSRFI7lwHXBrMSRAGlx0r,Disorder,2019-02-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.641,0.752,0,-12.283,Major,0.0427,8.34e-4,0.696,0.109,0.419,126,156190,2.6031666666666666
1ErxYgPmGTqXdjMBGj9JXh,What A Beautiful Name - Y&F Remix,Hillsong Worship,0,7M6F0IwqPLXFnowTDFwalJ,What A Beautiful Name - EP,2017-03-31,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.478,0.727,2,-7.123,Major,0.0635,0.00737,0,0.104,0.399,151.935,238880,3.981333333333333
1mrbHxd94wZnyv7nsF2EFt,Pushing 21,Liv Dawson,57,6nmnmfNzBzeyBPPlDCYvwN,Pushing 21,2019-03-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.782,0.438,4,-9.443,Major,0.0312,0.45,3.69e-6,0.168,0.561,100.037,207800,3.4633333333333334
0gIZLyF3MWQVcspzrLWYod,Simple (STVW Remix),FANNYPACK,39,3FGJOM0PZMpQUZ3CkUSDld,Simple (STVW Remix),2019-04-12,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.434,0.917,9,-3.613,Minor,0.0633,0.301,1.8e-5,0.289,0.622,121.967,147554,2.459233333333333
7wUuLKb6d4XnycwcU2C0JE,Desacatao - Remix,BlackRoy,61,0FcsyIm3tKhGTOI2pstxrN,Desacatao (Remix),2019-11-29,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.714,0.853,9,-4.196,Minor,0.0434,0.34,0,0.0974,0.882,127.012,277795,4.6299166666666665
5t0goIkETvf6oZ7r1zFu9F,Cúcara Mácara,DAAZ,47,2NsNc45l5FD1pqKsjcJTY9,Cúcara Mácara,2019-12-06,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.873,0.739,1,-6.954,Major,0.232,0.0998,0,0.064,0.927,100.098,96000,1.6
